Customer ID,Referred a Friend,Tenure_in_months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,City,Zip Code,Churn Value,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction (based  on service calls),Service issue topic,Average Speed of answer in seconds,Acquisition_id,Acquisition Cost,Retenion_cost_per_customer
1704-NRWYE,No,9,,Yes,43.34,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.084,751.65,0,15,390.06,Female,79,Point Reyes Station,94956,1,5242,7,0,2,Technical Support,44,3,20,3.7
3714-JTVOV,Yes,42,Offer B,Yes,2.9,No,Yes,Fiber Optic,23,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,77.116,3229.4,0,0,121.8,Female,76,Crows Landing,95313,1,2322,5,0,1,Technical Support,54,3,20,5.9
8580-QVLOC,No,72,,Yes,25.77,Yes,Yes,DSL,7,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,96.148,6440.25,0,0,1855.44,Female,78,Merced,95348,1,5697,1,0,1,Streaming,74,3,20,8
8808-ELEHO,No,8,,Yes,5.02,Yes,Yes,Cable,29,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.5,585.95,0,170,40.16,Male,66,Modesto,95356,1,3812,4,1,1,Payment related,110,3,20,3.7
9965-YOKZB,No,9,,Yes,10.04,Yes,Yes,Cable,14,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,87.204,790.15,0,111,90.36,Male,73,Grizzly Flats,95636,1,3723,2,1,1,Technical Support,61.5,3,20,3.7
1112-CUNAO,No,15,Offer D,Yes,4.28,Yes,Yes,Cable,7,No,Yes,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,93.444,1424.95,0,100,64.2,Female,67,Grimes,95950,1,2668,3,1,2,Streaming,70.5,3,20,4.3
3070-DVEYC,No,7,,Yes,32.4,Yes,Yes,Cable,8,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,76.7,545.15,0,4.36,226.8,Male,78,Williams,95987,1,5638,4,0,2,Payment related,71,3,20,3.7
8696-JKZNU,No,37,Offer C,Yes,26.95,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.3,2841.55,0,53.99,997.15,Female,78,Anderson,96007,1,5859,4,1,1.75,Technical Support,67,3,20,5.4
2302-ANTDP,Yes,48,,Yes,43.04,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,122.148,5438.9,0,326,2065.92,Female,76,Hat Creek,96040,1,5915,6,3,1.5,Streaming,108,3,20,5.9
2718-GAXQD,Yes,4,Offer E,Yes,42.13,No,Yes,DSL,57,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,47.84,181.6,0,104,168.52,Female,68,Fallbrook,92028,1,4797,6,0,1.4,Contract related,72,3,20,3.7
7124-UGSUR,Yes,61,,Yes,35.11,Yes,Yes,Cable,19,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card,108.576,6405,0,1217,2141.71,Female,77,Los Angeles,90028,1,4412,4,2,2.6,Payment related,44,3,20,7
3247-ZVOUO,No,10,Offer D,Yes,6.01,Yes,Yes,DSL,30,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,88.972,851.75,0,25.55,60.1,Male,77,Downey,90240,1,3336,1,0,2.2,Streaming,53,3,20,3.7
4325-NFSKC,No,19,Offer D,Yes,28.12,Yes,Yes,Cable,28,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,94.224,1660,0,465,534.28,Male,68,Pacific Palisades,90272,1,2373,4,3,1,Streaming,74,3,20,4.3
8258-GSTJK,No,3,,Yes,48.34,Yes,Yes,Cable,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.08,237.75,0,52,145.02,Male,74,San Pedro,90732,1,3128,3,1,2.333333333,Contract related,11,3,20,3.7
6686-YPGHK,No,47,,Yes,36.58,No,Yes,DSL,22,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,88.92,4042.3,0,889,1719.26,Male,65,Long Beach,90808,1,3645,3,1,3,Contract related,37,3,20,5.9
8988-ECPJR,Yes,34,Offer C,Yes,25.84,Yes,Yes,Cable,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,82.784,2718.3,0,0,878.56,Female,79,Van Nuys,91411,1,3980,3,1,1,Contract related,42,3,20,5.4
0643-OKLRP,Yes,47,,Yes,38.31,Yes,Yes,Cable,8,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,83.564,3825.85,0,306,1800.57,Female,73,Azusa,91702,1,5915,2,1,1,Payment related,58,3,20,5.9
8327-LZKAS,Yes,43,,Yes,13.84,Yes,Yes,Cable,20,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,111.852,4533.9,0,907,595.12,Female,80,Pomona,91767,1,4423,4,4,1.666666667,Payment related,74,3,20,5.9
8485-GJCDN,No,5,,Yes,30.05,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,71.812,318.5,0,38,150.25,Female,71,San Diego,92109,1,3368,2,1,2.25,Technical Support,33,3,20,3.7
3317-HRTNN,No,5,,No,0,No,Yes,Cable,16,No,No,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,47.528,198,0,32,0,Female,79,San Diego,92109,1,3561,3,2,2.75,Streaming,12,3,20,3.7
5569-OUICF,Yes,28,Offer C,Yes,16.43,Yes,Yes,Cable,22,No,No,No,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,105.352,2812.2,0,619,460.04,Female,67,San Diego,92109,1,4994,3,0,3,Contract related,114,3,20,5
7000-WCEVQ,No,20,,Yes,27.11,Yes,Yes,DSL,30,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,64.064,1174.35,0,352,542.2,Female,67,Wrightwood,92397,1,3866,0,0,2.555555556,Streaming,37,3,20,4.3
8473-VUVJN,No,1,,Yes,39.88,Yes,Yes,Cable,21,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.596,73.65,0,0,39.88,Male,80,Temecula,92590,1,5443,4,0,3,Admin Support,72,3,20,3.7
1976-CFOCS,Yes,1,,Yes,7.74,No,Yes,Cable,21,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,47.84,46,0,0,7.74,Female,69,Dana Point,92629,1,4531,0,0,2.428571429,Payment related,38,3,20,3.7
3755-JBMNH,Yes,16,,Yes,45.9,No,Yes,Cable,6,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.672,1167.8,0,70,734.4,Male,78,Huntington Beach,92648,1,3327,0,0,1.857142857,Streaming,75.5,3,20,4.3
6345-ULYRW,Yes,44,,Yes,24.62,Yes,Yes,DSL,15,No,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,91.936,3912.9,0,587,1083.28,Male,68,Laguna Beach,92651,1,2674,0,0,1.571428571,Contract related,122,3,20,5.9
5028-HTLJB,No,1,Offer E,Yes,19.87,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0,0,19.87,Male,69,New Cuyama,93254,1,3491,4,0,1.2,Admin Support,29,3,20,3.7
0193-ESZXP,Yes,58,,Yes,16.94,No,Yes,Cable,21,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,109.72,6205.5,0,1303,982.52,Female,73,Oceano,93445,1,5067,2,1,1.8,Streaming,14,3,20,6.3
4369-HTUIF,No,6,Offer E,Yes,29.41,No,Yes,DSL,33,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.556,503.6,0,166,176.46,Male,73,Pismo Beach,93449,1,5831,4,0,2,Payment related,11,3,20,3.7
2398-YPMUR,Yes,13,,Yes,37.86,No,Yes,Cable,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.956,916.75,0,0,492.18,Female,77,Dinuba,93618,1,5101,3,1,1.2,Payment related,82,3,20,4.3
6927-WTFIV,No,20,Offer D,Yes,5.71,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,74.152,1389.2,0,333,114.2,Male,78,Redwood City,94061,1,3684,2,0,2,Contract related,86,3,20,4.3
3398-ZOUAA,Yes,21,Offer D,Yes,19.74,No,Yes,DSL,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.864,1474.75,0,0,414.54,Male,76,Redwood City,94063,1,3853,6,0,2,Streaming,76,3,20,5
4785-QRJHC,Yes,46,,No,0,No,Yes,DSL,16,No,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,62.296,2816.65,0,451,0,Male,80,San Francisco,94132,1,4011,2,0,1,Admin Support,118,3,20,5.9
0011-IGKFF,Yes,13,Offer D,Yes,27.82,No,Yes,DSL,4,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,101.92,1237.85,0,50,361.66,Male,78,Martinez,94553,1,3714,0,0,2.333333333,Admin Support,86,3,20,4.3
9912-GVSEQ,Yes,26,Offer C,Yes,9.28,Yes,Yes,Cable,29,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,97.604,2381.55,0,691,241.28,Female,73,Napa,94558,1,2591,4,3,2,Payment related,32,3,20,5
9090-SGQXL,Yes,68,,Yes,47.17,Yes,Yes,Fiber Optic,32,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,109.512,7299.65,0,2336,3207.56,Male,70,Ben Lomond,95005,1,6284,2,0,3,Technical Support,68.5,3,20,7
9835-ZIITK,Yes,66,,Yes,48.87,Yes,Yes,DSL,14,No,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,115.284,7491.75,0,1049,3225.42,Male,66,Campbell,95008,1,4281,1,2,2.333333333,Streaming,23,3,20,7
5649-TJHOV,Yes,27,Offer C,No,0,No,Yes,DSL,28,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,37.96,1032,0,0,0,Male,68,Davenport,95017,1,4564,2,2,2,Payment related,46,3,20,5
3097-NQYSN,Yes,2,,Yes,4.19,Yes,Yes,DSL,12,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,90.324,156.35,0,19,8.38,Male,73,San Jose,95139,1,5204,2,3,1,Technical Support,119,3,20,3.7
6328-ZPBGN,No,11,,Yes,3.62,Yes,Yes,Cable,24,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.956,997.65,0,239,39.82,Female,67,Riverbank,95367,1,4074,1,0,1,Technical Support,112,3,20,4.3
2446-BEGGB,No,6,,Yes,47.35,Yes,Yes,Cable,32,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,102.18,560.6,0,179,284.1,Female,79,Lakewood,90712,1,3330,3,0,1,Streaming,31,3,20,3.7
3296-SILRA,Yes,1,,Yes,41.16,No,Yes,DSL,7,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,79.456,76.4,0,0,41.16,Female,76,Lakeport,95453,1,2426,5,0,2,Streaming,49,3,20,3.7
4342-HENTK,No,2,,Yes,12.52,No,Yes,DSL,28,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73.476,142.35,0,40,25.04,Female,67,Garberville,95542,1,2189,5,1,1.75,Contract related,72,3,20,3.7
1597-LHYNC,No,26,,Yes,47.63,Yes,Yes,Cable,29,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.8,2497.2,0,0,1238.38,Female,74,Auburn,95602,1,4232,6,0,1.5,Contract related,87,3,20,5
8651-ENBZX,No,60,,Yes,34.39,Yes,Yes,Cable,19,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,110.24,6441.4,0,1224,2063.4,Female,68,Grizzly Flats,95636,1,5507,3,0,1.25,Payment related,84,3,20,6.3
9661-MHUMO,Yes,1,,Yes,8.38,No,Yes,Fiber Optic,21,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,51.22,49.25,0,0,8.38,Male,71,Mather,95655,1,4478,4,1,1.2,Technical Support,64,3,20,3.7
8884-ADFVN,Yes,7,,Yes,34.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.028,700.85,0,0,242.62,Male,65,Roseville,95678,1,2016,0,0,1.4,Streaming,47,3,20,3.7
9776-CLUJA,Yes,51,,Yes,17.87,Yes,Yes,Cable,10,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.6,3807.35,0,381,911.37,Female,69,Sacramento,95829,1,5748,7,0,1.8,Payment related,80.5,3,20,6.3
3551-HUAZH,No,1,Offer E,Yes,11.08,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.376,74.4,0,0,11.08,Male,68,Brownsville,95919,1,3429,1,0,2,Contract related,104,3,20,3.7
2474-BRUCM,Yes,40,,Yes,2.85,Yes,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,105.924,4086.3,0,12.26,114,Male,76,Redding,96002,1,2837,3,0,1.6,Streaming,37,3,20,5.4
6661-HBGWL,No,42,,Yes,16.22,Yes,Yes,DSL,13,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,108.94,4323.45,0,562,681.24,Female,69,Mineral,96063,1,2984,1,2,1,Admin Support,41,3,20,5.9
7632-MNYOY,No,66,,Yes,9.9,Yes,Yes,Cable,28,No,Yes,Yes,Yes,Yes,Yes,No,No,One Year,No,Credit Card,115.336,7432.05,0,2081,653.4,Male,69,Tahoe Vista,96148,1,4389,2,0,3,Admin Support,92,3,20,7
9248-OJYKK,No,1,,Yes,3.84,Yes,Yes,DSL,14,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.508,76.45,0,0,3.84,Male,74,San Diego,92121,1,3763,6,0,3,Contract related,118,3,20,3.7
3319-DWOEP,No,6,Offer E,Yes,47.9,No,Yes,Cable,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.58,573.75,0,0,287.4,Male,69,San Diego,92121,1,5750,3,0,3,Streaming,83,3,20,3.7
0818-OCPZO,No,27,,Yes,42.91,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.708,2122.05,0,127,1158.57,Male,80,Los Angeles,90059,1,2571,6,0,3,Payment related,78,3,20,5
1389-CXMLU,No,3,Offer E,Yes,26.32,Yes,Yes,Cable,9,No,No,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,94.692,289.1,0,26,78.96,Male,65,Downey,90242,1,2194,3,0,2,Payment related,111,3,20,3.7
2272-QAGFO,No,14,,Yes,35.07,Yes,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.272,1096.25,0,0,490.98,Female,75,Inglewood,90304,1,5342,3,1,3,Streaming,108,3,20,4.3
7359-SSBJK,No,64,Offer B,Yes,29.12,No,Yes,Cable,26,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,73.008,4481,0,1165,1863.68,Female,80,Whittier,90605,1,6080,1,0,1.5,Streaming,31,3,20,7
0685-MLYYM,No,2,Offer E,Yes,9.86,No,Yes,Cable,23,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,73.58,154.85,0,36,19.72,Female,74,Buena Park,90620,1,4407,3,0,2,Payment related,20,3,20,3.7
1400-MMYXY,Yes,3,,Yes,41.3,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,110.136,334.65,0,0,123.9,Male,71,Alhambra,91801,1,2715,2,0,2,Admin Support,81,3,20,3.7
1980-KXVPM,No,3,,Yes,23.82,Yes,Yes,Cable,33,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,78.052,256.25,0,85,71.46,Female,68,El Centro,92243,1,3553,4,2,3.181818182,Payment related,87,3,20,3.7
3841-NFECX,Yes,71,,Yes,47.02,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,96.35,6766.95,0,0,3338.42,Female,69,Los Angeles,90033,0,5309,0,0,4.636363636,Technical Support,108,3,20,8
3413-BMNZE,No,1,Offer E,Yes,11.89,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,45.25,45.25,0,0,11.89,Male,71,Los Angeles,90037,0,3144,0,0,4.833333333,Payment related,61,3,20,3.7
0191-ZHSKZ,No,30,,Yes,38.61,No,Yes,DSL,5,Yes,Yes,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,74.75,2111.3,0,106,1158.3,Male,80,Hawthorne,90250,0,3033,1,0,3.6,Technical Support,63,3,20,5
2639-UGMAZ,No,71,Offer A,No,0,No,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.45,3985.35,0,79.71,0,Male,73,Artesia,90701,0,5372,2,0,3,Payment related,105,3,20,8
1131-QQZEB,Yes,71,Offer A,Yes,30.72,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.95,1756.2,0,0,2181.12,Male,66,Sunset Beach,90742,0,4329,1,0,3.4,Payment related,34,3,20,8
0221-WMXNQ,No,4,Offer E,Yes,36.4,No,Yes,Fiber Optic,29,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,273.4,0,0,145.6,Male,66,Chino,91710,0,4033,0,0,4.058823529,Payment related,23,3,20,3.7
3197-ARFOY,No,19,,Yes,7.95,No,Yes,Fiber Optic,12,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Mailed Check,105,2007.25,0,24.09,151.05,Female,67,Ontario,91761,0,3524,1,0,4.235294118,Admin Support,43,3,20,4.3
4716-HHKQH,Yes,20,,Yes,27.56,Yes,Yes,Cable,3,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,107.05,2172.05,0,0,551.2,Male,68,Pomona,91767,0,5328,0,0,4.294117647,Streaming,68.33333333,3,20,4.3
4847-TAJYI,No,6,Offer E,Yes,8.06,No,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.35,567.8,0,0,48.36,Female,77,Chula Vista,91911,0,2578,2,1,4.411764706,Payment related,119,3,20,3.7
2799-ARNLO,No,5,Offer E,Yes,9.56,No,Yes,DSL,13,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,69.35,341.6,0,44,47.8,Female,67,Bonsall,92003,0,5437,1,1,4.588235294,Admin Support,42.5,3,20,3.7
2739-CACDQ,No,17,Offer D,Yes,1.06,Yes,Yes,Fiber Optic,25,No,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,82.65,1470.05,0,368,18.02,Female,79,La Jolla,92037,0,3754,2,0,4.764705882,Streaming,121,3,20,4.3
0021-IKXGC,No,1,Offer E,Yes,7.77,Yes,Yes,DSL,22,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,72.1,72.1,0,0,7.77,Female,72,San Marcos,92078,0,4432,3,0,4.882352941,Technical Support,63.66666667,3,20,3.7
8204-YJCLA,Yes,72,Offer A,No,0,No,Yes,DSL,24,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,64.8,4732.35,0,0,0,Male,78,San Ysidro,92173,0,4886,1,0,5,Technical Support,60,3,20,8
0224-RLWWD,No,2,Offer E,Yes,23.91,No,Yes,DSL,22,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,44.3,89.3,0,20,47.82,Female,73,Calexico,92231,0,3805,0,0,5,Payment related,19,3,20,3.7
1996-DBMUS,Yes,48,,Yes,12.6,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.65,3545.05,0,0,604.8,Female,72,Palo Verde,92266,0,5523,2,0,3,Streaming,117,3,20,5.9
2055-SIFSS,Yes,55,,Yes,29.53,Yes,Yes,DSL,29,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,51.65,2838.55,0,82.32,1624.15,Female,75,Westmorland,92281,0,4763,2,0,3,Streaming,12,3,20,6.3
2806-MLNTI,Yes,52,,Yes,29.15,Yes,Yes,Fiber Optic,9,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,105.1,5376.4,0,484,1515.8,Male,79,White Water,92282,0,4621,0,0,3,Admin Support,102,3,20,6.3
5628-RKIFK,No,49,,Yes,24.84,Yes,Yes,Fiber Optic,14,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,101.55,5070.4,0,0,1217.16,Female,76,Bloomington,92316,0,5348,2,0,3,Technical Support,46,3,20,5.9
5760-WRAHC,No,22,Offer D,Yes,49.98,No,Yes,DSL,28,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,69.75,1545.4,0,0,1099.56,Female,78,Fontana,92336,0,3509,0,0,3,Streaming,47,3,20,5
1480-BKXGA,Yes,72,Offer A,Yes,21.37,Yes,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.05,8404.9,0,0,1538.64,Male,75,Mentone,92359,0,4404,3,1,3,Streaming,98,3,20,8
4612-SSVHJ,No,20,Offer D,Yes,23.18,No,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,81.45,1671.6,0,351,463.6,Female,74,Yermo,92398,0,2416,1,0,5,Contract related,97,3,20,4.3
0356-OBMAC,No,56,,Yes,17.33,Yes,Yes,DSL,16,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,99.9,5706.3,0,913,970.48,Female,80,Winchester,92596,0,5840,0,0,4.8,Technical Support,74,3,20,6.3
6689-VRRTK,No,44,,Yes,49.75,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.8,4860.35,0,0,2189,Female,71,Camarillo,93010,0,5720,0,0,4.2,Streaming,78,3,20,5.9
7134-MJPDY,No,66,Offer A,Yes,11.63,Yes,Yes,Fiber Optic,5,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,102.85,6976.75,0,0,767.58,Female,69,Moorpark,93021,0,5569,0,0,4.1,Payment related,28,3,20,7
4881-JVQOD,Yes,10,,No,0,No,Yes,DSL,53,No,No,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,34.55,362.6,0,0,0,Male,73,Oxnard,93030,0,5248,2,0,4,Admin Support,36,3,20,3.7
3509-GWQGF,No,24,Offer C,Yes,31.73,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,70,1732.6,0,0,761.52,Male,74,Ducor,93218,0,5242,0,0,4.692307692,Technical Support,19,3,20,5
7503-MIOGA,No,72,Offer A,Yes,48.51,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,89.85,6697.35,0,0,3492.72,Female,68,Shandon,93461,0,5881,0,0,3.307692308,Contract related,99,3,20,8
2499-AJYUA,Yes,72,Offer A,Yes,15.85,Yes,Yes,DSL,2,No,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,110.8,7882.25,0,158,1141.2,Female,69,Benton,93512,0,5933,0,0,3.153846154,Technical Support,103,3,20,8
3966-HRMZA,No,3,Offer E,Yes,41.44,No,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,75.05,202.9,5.49,0,124.32,Female,74,Bishop,93514,0,3545,0,0,3.1,Payment related,74,3,20,3.7
3523-BRGUW,No,26,Offer C,Yes,29.88,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.3,504.2,9.49,0,776.88,Male,65,Los Altos,94022,0,2269,0,0,3.5,Payment related,81,3,20,5
1258-YMZNM,No,27,Offer C,Yes,35.76,Yes,Yes,DSL,4,Yes,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,110.5,2857.6,0,114,965.52,Female,70,Montara,94037,0,4997,0,0,3.7,Technical Support,117,3,20,5
6259-WJQLC,No,32,Offer C,Yes,1.12,Yes,Yes,Cable,5,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,81.1,2619.25,19.25,13.1,35.84,Male,77,Pacifica,94044,0,2143,0,0,3.8,Payment related,55,3,20,5.4
7508-SMHXL,No,15,,Yes,1.67,Yes,Yes,Fiber Optic,21,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,89,1288.3,45.69,0,25.05,Female,72,San Francisco,94109,0,4452,1,2,3.9,Technical Support,67,3,20,4.3
3956-CJUST,No,23,,Yes,17.62,No,Yes,DSL,25,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,75.4,1643.55,0,0,405.26,Female,67,San Francisco,94115,0,2491,1,0,4,Streaming,79,3,20,5
6630-UJZMY,Yes,4,,Yes,14.34,Yes,Yes,DSL,14,No,No,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,83.25,308.05,39.93,43,57.36,Female,73,Palo Alto,94306,0,5251,3,1,3.75,Contract related,50,3,20,3.7
4849-PYRLQ,No,56,,Yes,37.3,Yes,Yes,DSL,8,Yes,No,Yes,Yes,No,Yes,No,No,Two Year,No,Bank Withdrawal,73.25,4054.2,17.16,324,2088.8,Female,80,Fremont,94536,0,4011,0,0,3,Payment related,69,3,20,6.3
7460-ITWWP,Yes,45,,Yes,40.85,No,Yes,Cable,24,No,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,86.1,3861.45,12.19,0,1838.25,Female,67,Oakland,94621,0,2701,0,0,4.5,Streaming,92,3,20,5.9
7868-TMWMZ,Yes,60,,Yes,24.62,No,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110,6668.35,0,0,1477.2,Female,69,Berkeley,94703,0,4953,1,0,5,Payment related,110,3,20,6.3
8883-GRDWQ,No,20,,Yes,22.31,No,Yes,Fiber Optic,21,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,54,1055.9,0,0,446.2,Male,68,Stinson Beach,94970,0,5090,1,0,4,Admin Support,82.5,3,20,4.3
