,Customer ID,Referred a Friend,Tenure_in_months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,City,Churn Value,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction (based  on service calls),Service issue topic,Average Speed of answer in seconds,Acquisition_id,Acquisition Cost,Retenion_cost_per_customer,Number of Referrals,Total Revenue,Satisfaction Score,Senior Citizen,Married,Dependents
82,9026-RNUJS,No,5,,Yes,18.69,No,Yes,DSL,31,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,52.364,237.25,0.0,74.0,93.45,Male,73,Van Nuys,1,4618,3,1,1.8,Admin Support,70.0,3,20,3.7,0,330.7,1,Yes,No,No
83,1624-NALOJ,No,5,,Yes,36.36,Yes,Yes,Cable,13,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.392,502.6,0.0,6.53,181.8,Male,75,North Hollywood,1,2960,0,0,1.4,Admin Support,117.0,3,20,3.7,0,684.4000000000001,1,Yes,No,No
84,8623-TMRBY,Yes,51,Offer B,Yes,43.58,Yes,Yes,Cable,24,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.568,4146.05,0.0,0.0,2222.58,Male,80,Chula Vista,1,6245,1,0,1.0,Contract related,68.0,3,20,6.3,2,6368.63,2,Yes,Yes,No
85,6900-PXRMS,No,26,Offer C,Yes,1.26,Yes,Yes,DSL,20,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,109.98,2710.25,0.0,542.0,32.76,Male,72,Spring Valley,1,3157,3,4,1.0,Payment related,67.0,3,20,5.0,0,2833.01,1,Yes,Yes,No
86,1771-OADNZ,Yes,29,Offer C,Yes,35.38,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.736,2745.2,0.0,631.0,1026.02,Male,70,Pauma Valley,1,2151,6,0,1.5,Contract related,113.0,3,20,5.0,1,3821.22,3,Yes,Yes,No
87,4433-JCGCG,Yes,46,Offer B,Yes,5.36,Yes,Yes,Cable,24,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,105.04,4680.05,0.0,1123.0,246.56,Male,80,San Diego,1,2436,4,1,2.5,Streaming,23.0,3,20,5.9,1,4926.610000000001,1,Yes,Yes,No
88,4818-QIUFN,No,20,,Yes,11.82,Yes,Yes,Fiber Optic,6,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,82.316,1520.9,0.0,91.0,236.4,Female,69,Desert Hot Springs,1,4997,4,0,2.333333333333333,Payment related,11.0,3,20,4.3,0,1757.3000000000002,1,Yes,No,No
89,8631-NBHFZ,Yes,66,,Yes,30.03,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,82.576,5154.6,0.0,825.0,1981.98,Male,71,Running Springs,1,5910,5,0,1.5,Admin Support,81.0,3,20,7.0,1,7286.58,1,Yes,Yes,No
90,2403-BCASL,Yes,41,Offer B,Yes,45.04,Yes,Yes,Cable,32,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,116.428,4534.9,0.0,0.0,1846.64,Male,66,Santa Ana,1,3711,0,0,2.0,Streaming,110.0,3,20,5.9,1,6381.539999999999,2,Yes,Yes,No
91,2860-RANUS,No,20,Offer D,Yes,29.29,Yes,Yes,DSL,16,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,89.232,1727.5,0.0,276.0,585.8,Female,67,Mc Kittrick,1,3336,1,0,1.5,Streaming,72.0,3,20,4.3,0,2313.3,1,Yes,No,No
92,5482-PLVPE,No,2,,No,0.0,No,Yes,DSL,12,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,25.324,41.85,0.0,5.0,0.0,Female,79,Daly City,1,3278,0,0,2.0,Technical Support,116.0,3,20,3.7,0,41.85,1,Yes,No,No
93,4902-OHLSK,No,29,,Yes,20.98,Yes,Yes,Cable,18,No,No,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,102.596,2862.75,0.0,515.0,608.42,Female,76,Half Moon Bay,1,4235,3,0,2.0,Admin Support,94.0,3,20,5.0,0,3471.17,1,Yes,No,No
94,4597-NUCQV,No,24,,Yes,28.98,Yes,Yes,Cable,33,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.3,2440.15,0.0,805.0,695.52,Male,65,Oakland,1,4287,2,1,3.0,Streaming,55.0,3,20,5.0,0,3135.67,3,Yes,No,No
95,3754-DXMRT,No,2,,Yes,43.66,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.916,92.65,0.0,26.0,87.32,Male,78,San Pablo,1,5655,5,1,2.75,Technical Support,43.0,3,20,3.7,0,179.97,2,Yes,No,No
96,7130-VTEWQ,No,8,,Yes,13.8,Yes,Yes,DSL,7,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.78,606.25,0.0,42.0,110.4,Female,74,San Rafael,1,4174,3,1,2.5,Technical Support,31.0,3,20,3.7,0,716.65,3,Yes,No,No
97,1704-NRWYE,No,9,,Yes,43.34,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.084,751.65,0.0,15.0,390.06,Female,79,Point Reyes Station,1,5242,7,0,2.0,Technical Support,44.0,3,20,3.7,0,1141.71,2,Yes,No,No
98,3714-JTVOV,Yes,42,Offer B,Yes,2.9,No,Yes,Fiber Optic,23,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,77.116,3229.4,0.0,0.0,121.8,Female,76,Crows Landing,1,2322,5,0,1.0,Technical Support,54.0,3,20,5.9,1,3351.2000000000003,1,Yes,Yes,No
99,8580-QVLOC,No,72,,Yes,25.77,Yes,Yes,DSL,7,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,96.148,6440.25,0.0,0.0,1855.44,Female,78,Merced,1,5697,1,0,1.0,Streaming,74.0,3,20,8.0,0,8295.69,1,Yes,Yes,No
100,8808-ELEHO,No,8,,Yes,5.02,Yes,Yes,Cable,29,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.5,585.95,0.0,170.0,40.16,Male,66,Modesto,1,3812,4,1,1.0,Payment related,110.0,3,20,3.7,0,626.11,1,Yes,No,No
101,9965-YOKZB,No,9,,Yes,10.04,Yes,Yes,Cable,14,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,87.204,790.15,0.0,111.0,90.36,Male,73,Grizzly Flats,1,3723,2,1,1.0,Technical Support,61.5,3,20,3.7,0,880.51,1,Yes,No,No
102,1112-CUNAO,No,15,Offer D,Yes,4.28,Yes,Yes,Cable,7,No,Yes,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,93.444,1424.95,0.0,100.0,64.2,Female,67,Grimes,1,2668,3,1,2.0,Streaming,70.5,3,20,4.3,0,1489.15,2,Yes,No,No
103,3070-DVEYC,No,7,,Yes,32.4,Yes,Yes,Cable,8,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,76.7,545.15,0.0,4.36,226.8,Male,78,Williams,1,5638,4,0,2.0,Payment related,71.0,3,20,3.7,0,771.9499999999999,2,Yes,No,No
104,8696-JKZNU,No,37,Offer C,Yes,26.95,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.3,2841.55,0.0,53.99,997.15,Female,78,Anderson,1,5859,4,1,1.75,Technical Support,67.0,3,20,5.4,0,3838.7000000000003,3,Yes,No,No
105,2302-ANTDP,Yes,48,,Yes,43.04,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,122.148,5438.9,0.0,326.0,2065.92,Female,76,Hat Creek,1,5915,6,3,1.5,Streaming,108.0,3,20,5.9,9,7504.82,1,Yes,Yes,No
106,2718-GAXQD,Yes,4,Offer E,Yes,42.13,No,Yes,DSL,57,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,47.84,181.6,0.0,104.0,168.52,Female,68,Fallbrook,1,4797,6,0,1.4,Contract related,72.0,3,20,3.7,1,350.12,1,Yes,Yes,Yes
107,7124-UGSUR,Yes,61,,Yes,35.11,Yes,Yes,Cable,19,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card,108.576,6405.0,0.0,1217.0,2141.71,Female,77,Los Angeles,1,4412,4,2,2.6,Payment related,44.0,3,20,7.0,1,8546.71,1,Yes,Yes,No
108,3247-ZVOUO,No,10,Offer D,Yes,6.01,Yes,Yes,DSL,30,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,88.972,851.75,0.0,25.55,60.1,Male,77,Downey,1,3336,1,0,2.2,Streaming,53.0,3,20,3.7,0,911.85,1,Yes,Yes,No
109,4325-NFSKC,No,19,Offer D,Yes,28.12,Yes,Yes,Cable,28,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,94.224,1660.0,0.0,465.0,534.28,Male,68,Pacific Palisades,1,2373,4,3,1.0,Streaming,74.0,3,20,4.3,0,2194.2799999999997,1,Yes,No,No
110,8258-GSTJK,No,3,,Yes,48.34,Yes,Yes,Cable,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.08,237.75,0.0,52.0,145.02,Male,74,San Pedro,1,3128,3,1,2.333333333333333,Contract related,11.0,3,20,3.7,0,382.77,1,Yes,No,No
111,6686-YPGHK,No,47,,Yes,36.58,No,Yes,DSL,22,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,88.92,4042.3,0.0,889.0,1719.26,Male,65,Long Beach,1,3645,3,1,3.0,Contract related,37.0,3,20,5.9,0,5811.56,3,Yes,No,No
112,8988-ECPJR,Yes,34,Offer C,Yes,25.84,Yes,Yes,Cable,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,82.784,2718.3,0.0,0.0,878.56,Female,79,Van Nuys,1,3980,3,1,1.0,Contract related,42.0,3,20,5.4,1,3596.86,1,Yes,Yes,No
113,0643-OKLRP,Yes,47,,Yes,38.31,Yes,Yes,Cable,8,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,83.564,3825.85,0.0,306.0,1800.57,Female,73,Azusa,1,5915,2,1,1.0,Payment related,58.0,3,20,5.9,1,5716.42,1,Yes,Yes,No
114,8327-LZKAS,Yes,43,,Yes,13.84,Yes,Yes,Cable,20,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,111.852,4533.9,0.0,907.0,595.12,Female,80,Pomona,1,4423,4,4,1.666666666666667,Payment related,74.0,3,20,5.9,1,5269.0199999999995,2,Yes,Yes,No
115,8485-GJCDN,No,5,,Yes,30.05,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,71.812,318.5,0.0,38.0,150.25,Female,71,San Diego,1,3368,2,1,2.25,Technical Support,33.0,3,20,3.7,0,468.75,3,Yes,No,No
116,3317-HRTNN,No,5,,No,0.0,No,Yes,Cable,16,No,No,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,47.528,198.0,0.0,32.0,0.0,Female,79,San Diego,1,3561,3,2,2.75,Streaming,12.0,3,20,3.7,0,198.0,3,Yes,No,No
117,5569-OUICF,Yes,28,Offer C,Yes,16.43,Yes,Yes,Cable,22,No,No,No,Yes,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,105.352,2812.2,0.0,619.0,460.04,Female,67,San Diego,1,4994,3,0,3.0,Contract related,114.0,3,20,5.0,1,3272.24,3,Yes,Yes,No
118,7000-WCEVQ,No,20,,Yes,27.11,Yes,Yes,DSL,30,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,64.064,1174.35,0.0,352.0,542.2,Female,67,Wrightwood,1,3866,0,0,2.555555555555555,Streaming,37.0,3,20,4.3,0,1716.55,1,Yes,No,No
119,8473-VUVJN,No,1,,Yes,39.88,Yes,Yes,Cable,21,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.596,73.65,0.0,0.0,39.88,Male,80,Temecula,1,5443,4,0,3.0,Admin Support,72.0,3,20,3.7,0,113.53,3,Yes,No,No
120,1976-CFOCS,Yes,1,,Yes,7.74,No,Yes,Cable,21,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,47.84,46.0,0.0,0.0,7.74,Female,69,Dana Point,1,4531,0,0,2.428571428571429,Payment related,38.0,3,20,3.7,1,53.74,1,Yes,Yes,No
121,3755-JBMNH,Yes,16,,Yes,45.9,No,Yes,Cable,6,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.672,1167.8,0.0,70.0,734.4,Male,78,Huntington Beach,1,3327,0,0,1.857142857142857,Streaming,75.5,3,20,4.3,1,1902.1999999999998,1,Yes,Yes,No
122,6345-ULYRW,Yes,44,,Yes,24.62,Yes,Yes,DSL,15,No,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,91.936,3912.9,0.0,587.0,1083.28,Male,68,Laguna Beach,1,2674,0,0,1.571428571428572,Contract related,122.0,3,20,5.9,1,4996.18,3,Yes,Yes,No
123,5028-HTLJB,No,1,Offer E,Yes,19.87,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0.0,19.87,Male,69,New Cuyama,1,3491,4,0,1.2,Admin Support,29.0,3,20,3.7,0,39.92,1,Yes,No,No
124,0193-ESZXP,Yes,58,,Yes,16.94,No,Yes,Cable,21,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,109.72,6205.5,0.0,1303.0,982.52,Female,73,Oceano,1,5067,2,1,1.8,Streaming,14.0,3,20,6.3,1,7188.02,1,Yes,Yes,No
125,4369-HTUIF,No,6,Offer E,Yes,29.41,No,Yes,DSL,33,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.556,503.6,0.0,166.0,176.46,Male,73,Pismo Beach,1,5831,4,0,2.0,Payment related,11.0,3,20,3.7,0,680.0600000000001,2,Yes,No,No
126,2398-YPMUR,Yes,13,,Yes,37.86,No,Yes,Cable,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.956,916.75,0.0,0.0,492.18,Female,77,Dinuba,1,5101,3,1,1.2,Payment related,82.0,3,20,4.3,2,1498.93,2,Yes,Yes,No
127,6927-WTFIV,No,20,Offer D,Yes,5.71,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,74.152,1389.2,0.0,333.0,114.2,Male,78,Redwood City,1,3684,2,0,2.0,Contract related,86.0,3,20,4.3,0,1503.4,2,Yes,No,No
128,3398-ZOUAA,Yes,21,Offer D,Yes,19.74,No,Yes,DSL,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.864,1474.75,0.0,0.0,414.54,Male,76,Redwood City,1,3853,6,0,2.0,Streaming,76.0,3,20,5.0,1,1889.29,2,Yes,Yes,No
129,4785-QRJHC,Yes,46,,No,0.0,No,Yes,DSL,16,No,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,62.296,2816.65,0.0,451.0,0.0,Male,80,San Francisco,1,4011,2,0,1.0,Admin Support,118.0,3,20,5.9,1,2966.65,3,Yes,Yes,No
130,0011-IGKFF,Yes,13,Offer D,Yes,27.82,No,Yes,DSL,4,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,101.92,1237.85,0.0,50.0,361.66,Male,78,Martinez,1,3714,0,0,2.333333333333333,Admin Support,86.0,3,20,4.3,1,1599.51,1,Yes,Yes,No
131,9912-GVSEQ,Yes,26,Offer C,Yes,9.28,Yes,Yes,Cable,29,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,97.604,2381.55,0.0,691.0,241.28,Female,73,Napa,1,2591,4,3,2.0,Payment related,32.0,3,20,5.0,1,2622.83,2,Yes,Yes,No
132,9090-SGQXL,Yes,68,,Yes,47.17,Yes,Yes,Fiber Optic,32,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,109.512,7299.65,0.0,2336.0,3207.56,Male,70,Ben Lomond,1,6284,2,0,3.0,Technical Support,68.5,3,20,7.0,1,10507.21,3,Yes,Yes,No
133,9835-ZIITK,Yes,66,,Yes,48.87,Yes,Yes,DSL,14,No,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,115.284,7491.75,0.0,1049.0,3225.42,Male,66,Campbell,1,4281,1,2,2.333333333333333,Streaming,23.0,3,20,7.0,1,10717.17,1,Yes,Yes,No
134,5649-TJHOV,Yes,27,Offer C,No,0.0,No,Yes,DSL,28,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,37.96,1032.0,0.0,0.0,0.0,Male,68,Davenport,1,4564,2,2,2.0,Payment related,46.0,3,20,5.0,1,1062.0,1,Yes,Yes,No
135,3097-NQYSN,Yes,2,,Yes,4.19,Yes,Yes,DSL,12,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,90.324,156.35,0.0,19.0,8.38,Male,73,San Jose,1,5204,2,3,1.0,Technical Support,119.0,3,20,3.7,3,204.73,1,Yes,Yes,No
136,6328-ZPBGN,No,11,,Yes,3.62,Yes,Yes,Cable,24,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.956,997.65,0.0,239.0,39.82,Female,67,Riverbank,1,4074,1,0,1.0,Technical Support,112.0,3,20,4.3,0,1037.47,2,Yes,No,No
137,2446-BEGGB,No,6,,Yes,47.35,Yes,Yes,Cable,32,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,102.18,560.6,0.0,179.0,284.1,Female,79,Lakewood,1,3330,3,0,1.0,Streaming,31.0,3,20,3.7,0,844.7,3,Yes,No,No
138,3296-SILRA,Yes,1,,Yes,41.16,No,Yes,DSL,7,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,79.456,76.4,0.0,0.0,41.16,Female,76,Lakeport,1,2426,5,0,2.0,Streaming,49.0,3,20,3.7,6,117.56,2,Yes,Yes,No
139,4342-HENTK,No,2,,Yes,12.52,No,Yes,DSL,28,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73.476,142.35,0.0,40.0,25.04,Female,67,Garberville,1,2189,5,1,1.75,Contract related,72.0,3,20,3.7,0,167.39,1,Yes,No,No
140,1597-LHYNC,No,26,,Yes,47.63,Yes,Yes,Cable,29,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.8,2497.2,0.0,0.0,1238.38,Female,74,Auburn,1,4232,6,0,1.5,Contract related,87.0,3,20,5.0,0,3795.58,1,Yes,No,No
141,8651-ENBZX,No,60,,Yes,34.39,Yes,Yes,Cable,19,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,110.24,6441.4,0.0,1224.0,2063.4,Female,68,Grizzly Flats,1,5507,3,0,1.25,Payment related,84.0,3,20,6.3,0,8614.8,3,Yes,No,No
142,9661-MHUMO,Yes,1,,Yes,8.38,No,Yes,Fiber Optic,21,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,51.22,49.25,0.0,0.0,8.38,Male,71,Mather,1,4478,4,1,1.2,Technical Support,64.0,3,20,3.7,3,57.63,3,Yes,Yes,Yes
143,8884-ADFVN,Yes,7,,Yes,34.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.028,700.85,0.0,0.0,242.62,Male,65,Roseville,1,2016,0,0,1.4,Streaming,47.0,3,20,3.7,2,943.47,1,Yes,Yes,No
144,9776-CLUJA,Yes,51,,Yes,17.87,Yes,Yes,Cable,10,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.6,3807.35,0.0,381.0,911.37,Female,69,Sacramento,1,5748,7,0,1.8,Payment related,80.5,3,20,6.3,1,4718.72,1,Yes,Yes,No
145,3551-HUAZH,No,1,Offer E,Yes,11.08,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,77.376,74.4,0.0,0.0,11.08,Male,68,Brownsville,1,3429,1,0,2.0,Contract related,104.0,3,20,3.7,0,85.48,2,Yes,No,No
146,2474-BRUCM,Yes,40,,Yes,2.85,Yes,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,105.924,4086.3,0.0,12.26,114.0,Male,76,Redding,1,2837,3,0,1.6,Streaming,37.0,3,20,5.4,1,4200.3,1,Yes,Yes,No
147,6661-HBGWL,No,42,,Yes,16.22,Yes,Yes,DSL,13,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,108.94,4323.45,0.0,562.0,681.24,Female,69,Mineral,1,2984,1,2,1.0,Admin Support,41.0,3,20,5.9,0,5004.69,1,Yes,No,No
148,7632-MNYOY,No,66,,Yes,9.9,Yes,Yes,Cable,28,No,Yes,Yes,Yes,Yes,Yes,No,No,One Year,No,Credit Card,115.336,7432.05,0.0,2081.0,653.4,Male,69,Tahoe Vista,1,4389,2,0,3.0,Admin Support,92.0,3,20,7.0,0,8085.45,3,Yes,No,No
149,9248-OJYKK,No,1,,Yes,3.84,Yes,Yes,DSL,14,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.508,76.45,0.0,0.0,3.84,Male,74,San Diego,1,3763,6,0,3.0,Contract related,118.0,3,20,3.7,0,90.29,3,Yes,No,No
150,3319-DWOEP,No,6,Offer E,Yes,47.9,No,Yes,Cable,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.58,573.75,0.0,0.0,287.4,Male,69,San Diego,1,5750,3,0,3.0,Streaming,83.0,3,20,3.7,0,861.15,3,Yes,Yes,No
151,0818-OCPZO,No,27,,Yes,42.91,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.708,2122.05,0.0,127.0,1158.57,Male,80,Los Angeles,1,2571,6,0,3.0,Payment related,78.0,3,20,5.0,0,3280.62,3,Yes,No,No
152,1389-CXMLU,No,3,Offer E,Yes,26.32,Yes,Yes,Cable,9,No,No,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,94.692,289.1,0.0,26.0,78.96,Male,65,Downey,1,2194,3,0,2.0,Payment related,111.0,3,20,3.7,0,368.06000000000006,2,Yes,No,No
153,2272-QAGFO,No,14,,Yes,35.07,Yes,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.272,1096.25,0.0,0.0,490.98,Female,75,Inglewood,1,5342,3,1,3.0,Streaming,108.0,3,20,4.3,0,1587.23,3,Yes,No,No
154,7359-SSBJK,No,64,Offer B,Yes,29.12,No,Yes,Cable,26,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,73.008,4481.0,0.0,1165.0,1863.68,Female,80,Whittier,1,6080,1,0,1.5,Streaming,31.0,3,20,7.0,0,6344.68,1,Yes,No,No
155,0685-MLYYM,No,2,Offer E,Yes,9.86,No,Yes,Cable,23,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,73.58,154.85,0.0,36.0,19.72,Female,74,Buena Park,1,4407,3,0,2.0,Payment related,20.0,3,20,3.7,0,174.57,2,Yes,No,No
156,1400-MMYXY,Yes,3,,Yes,41.3,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,110.136,334.65,0.0,0.0,123.9,Male,71,Alhambra,1,2715,2,0,2.0,Admin Support,81.0,3,20,3.7,1,458.54999999999995,2,Yes,Yes,No
157,1980-KXVPM,No,3,,Yes,23.82,Yes,Yes,Cable,33,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,78.052,256.25,0.0,85.0,71.46,Female,68,El Centro,1,3553,4,2,3.181818181818182,Payment related,87.0,3,20,3.7,0,327.71000000000004,1,Yes,No,No
158,3841-NFECX,Yes,71,,Yes,47.02,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,96.35,6766.95,0.0,0.0,3338.42,Female,69,Los Angeles,0,5309,0,0,4.636363636363637,Technical Support,108.0,3,20,8.0,3,10105.369999999999,4,Yes,Yes,No
159,3413-BMNZE,No,1,Offer E,Yes,11.89,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,45.25,45.25,0.0,0.0,11.89,Male,71,Los Angeles,0,3144,0,0,4.833333333333333,Payment related,61.0,3,20,3.7,0,57.14,3,Yes,No,No
160,0191-ZHSKZ,No,30,,Yes,38.61,No,Yes,DSL,5,Yes,Yes,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,74.75,2111.3,0.0,106.0,1158.3,Male,80,Hawthorne,0,3033,1,0,3.6,Technical Support,63.0,3,20,5.0,0,3269.6000000000004,4,Yes,No,No
161,2639-UGMAZ,No,71,Offer A,No,0.0,No,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.45,3985.35,0.0,79.71,0.0,Male,73,Artesia,0,5372,2,0,3.0,Payment related,105.0,3,20,8.0,0,3985.35,3,Yes,No,No
162,1131-QQZEB,Yes,71,Offer A,Yes,30.72,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.95,1756.2,0.0,0.0,2181.12,Male,66,Sunset Beach,0,4329,1,0,3.4,Payment related,34.0,3,20,8.0,7,3937.3199999999997,3,Yes,Yes,No
163,0221-WMXNQ,No,4,Offer E,Yes,36.4,No,Yes,Fiber Optic,29,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,273.4,0.0,0.0,145.6,Male,66,Chino,0,4033,0,0,4.058823529411764,Payment related,23.0,3,20,3.7,0,419.0,3,Yes,No,No
164,3197-ARFOY,No,19,,Yes,7.95,No,Yes,Fiber Optic,12,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Mailed Check,105.0,2007.25,0.0,24.09,151.05,Female,67,Ontario,0,3524,1,0,4.235294117647059,Admin Support,43.0,3,20,4.3,0,2178.3,3,Yes,No,No
165,4716-HHKQH,Yes,20,,Yes,27.56,Yes,Yes,Cable,3,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,107.05,2172.05,0.0,0.0,551.2,Male,68,Pomona,0,5328,0,0,4.294117647058823,Streaming,68.33333333333333,3,20,4.3,3,2723.25,3,Yes,Yes,No
